horario,tensao_p1(V),tensao_p2(V),corrente(A),radiacao(W/m2)
2022-08-12 00:29:36.620001,0.0,0.0,-25.0,0.0
2022-08-12 00:29:36.720065,0.0,0.0,-25.0,0.0
2022-08-12 00:29:36.819982,0.0,0.0,-25.0,0.0
2022-08-12 00:29:36.919978,0.0,0.0,-25.0,0.0
2022-08-12 00:29:37.019960,0.0,0.0,-25.0,0.0
2022-08-12 00:29:37.119963,0.0,0.0,-25.0,0.0
2022-08-12 00:29:37.352983,0.0,0.0,-25.0,0.0
2022-08-12 00:29:37.420024,0.0,0.0,-25.0,0.0
2022-08-12 00:29:37.520005,0.0,0.0,-25.0,0.0
2022-08-12 00:29:37.620071,0.0,0.0,-25.0,0.0
2022-08-12 00:29:37.720030,0.0,0.0,-25.0,0.0
2022-08-12 00:29:37.820020,0.0,0.0,-25.0,0.0
2022-08-12 00:29:37.920004,0.0,0.0,-25.0,0.0
2022-08-12 00:29:38.020144,0.0,0.0,-25.0,0.0
2022-08-12 00:29:38.120040,0.0,0.0,-25.0,0.0
2022-08-12 00:29:38.353850,0.0,0.0,-25.0,0.0
2022-08-12 00:29:38.420065,0.0,0.0,-25.0,0.0
2022-08-12 00:29:38.519991,0.0,0.0,-25.0,0.0
2022-08-12 00:29:38.619956,0.0,0.0,-25.0,0.0
2022-08-12 00:29:38.719953,0.0,0.0,-25.0,0.0
2022-08-12 00:29:38.819971,0.0,0.0,-25.0,0.0
2022-08-12 00:29:38.920005,0.0,0.0,-25.0,0.0
2022-08-12 00:29:39.020020,0.0,0.0,-25.0,0.0
2022-08-12 00:29:39.120054,0.0,0.0,-25.0,0.0
2022-08-12 00:29:39.342937,0.0,0.0,-25.0,0.0
2022-08-12 00:29:39.420103,0.0,0.0,-25.0,0.0
2022-08-12 00:29:39.520021,0.0,0.0,-25.0,0.0
2022-08-12 00:29:39.620014,0.0,0.0,-25.0,0.0
2022-08-12 00:29:39.720018,0.0,0.0,-25.0,0.0
2022-08-12 00:29:39.819989,0.0,0.0,-25.0,0.0
2022-08-12 00:29:39.919974,0.0,0.0,-25.0,0.0
2022-08-12 00:29:40.019972,0.0,0.0,-25.0,0.0
2022-08-12 00:29:40.119934,0.0,0.0,-25.0,0.0
2022-08-12 00:29:40.343005,0.0,0.0,-25.0,0.0
2022-08-12 00:29:40.420004,0.0,0.0,-25.0,0.0
2022-08-12 00:29:40.520000,0.0,0.0,-25.0,0.0
2022-08-12 00:29:40.620041,0.0,0.0,-25.0,0.0
2022-08-12 00:29:40.720017,0.0,0.0,-25.0,0.0
2022-08-12 00:29:40.820017,0.0,0.0,-25.0,0.0
2022-08-12 00:29:40.920015,0.0,0.0,-25.0,0.0
2022-08-12 00:29:41.020008,0.0,0.0,-25.0,0.0
2022-08-12 00:29:41.120068,0.0,0.0,-25.0,0.0
2022-08-12 00:29:41.373053,0.0,0.0,-25.0,0.0
2022-08-12 00:29:41.419992,0.0,0.0,-25.0,0.0
2022-08-12 00:29:41.519979,0.0,0.0,-25.0,0.0
2022-08-12 00:29:41.619965,0.0,0.0,-25.0,0.0
2022-08-12 00:29:41.720044,0.0,0.0,-25.0,0.0
2022-08-12 00:29:41.820095,0.0,0.0,-25.0,0.0
2022-08-12 00:29:41.920002,0.0,0.0,-25.0,0.0
2022-08-12 00:29:42.020017,0.0,0.0,-25.0,0.0
2022-08-12 00:29:42.120016,0.0,0.0,-25.0,0.0
2022-08-12 00:29:42.392882,0.0,0.0,-25.0,0.0
2022-08-12 00:29:42.419969,0.0,0.0,-25.0,0.0
2022-08-12 00:29:42.519970,0.0,0.0,-25.0,0.0
2022-08-12 00:29:42.619953,0.0,0.0,-25.0,0.0
2022-08-12 00:29:42.719960,0.0,0.0,-25.0,0.0
2022-08-12 00:29:42.820028,0.0,0.0,-25.0,0.0
2022-08-12 00:29:42.920032,0.0,0.0,-25.0,0.0
2022-08-12 00:29:43.020022,0.0,0.0,-25.0,0.0
2022-08-12 00:29:43.120021,0.0,0.0,-25.0,0.0
2022-08-12 00:29:43.362884,0.0,0.0,-25.0,0.0
2022-08-12 00:29:43.419977,0.0,0.0,-25.0,0.0
2022-08-12 00:29:43.519981,0.0,0.0,-25.0,0.0
2022-08-12 00:29:43.619977,0.0,0.0,-25.0,0.0
2022-08-12 00:29:43.719978,0.0,0.0,-25.0,0.0
2022-08-12 00:29:43.820036,0.0,0.0,-25.0,0.0
2022-08-12 00:29:43.920018,0.0,0.0,-25.0,0.0
2022-08-12 00:29:44.020028,0.0,0.0,-25.0,0.0
2022-08-12 00:29:44.120022,0.0,0.0,-25.0,0.0
2022-08-12 00:29:44.353013,0.0,0.0,-25.0,0.0
2022-08-12 00:29:44.420055,0.0,0.0,-25.0,0.0
2022-08-12 00:29:44.520009,0.0,0.0,-25.0,0.0
2022-08-12 00:29:44.620022,0.0,0.0,-25.0,0.0
2022-08-12 00:29:44.720005,0.0,0.0,-25.0,0.0
2022-08-12 00:29:44.819996,0.0,0.0,-25.0,0.0
2022-08-12 00:29:44.920010,0.0,0.0,-25.0,0.0
2022-08-12 00:29:45.020021,0.0,0.0,-25.0,0.0
2022-08-12 00:29:45.120021,0.0,0.0,-25.0,0.0
2022-08-12 00:29:45.392885,0.0,0.0,-25.0,0.0
2022-08-12 00:29:45.419978,0.0,0.0,-25.0,0.0
2022-08-12 00:29:45.520025,0.0,0.0,-25.0,0.0
2022-08-12 00:29:45.619957,0.0,0.0,-25.0,0.0
2022-08-12 00:29:45.719964,0.0,0.0,-25.0,0.0
2022-08-12 00:29:45.819965,0.0,0.0,-25.0,0.0
2022-08-12 00:29:45.919953,0.0,0.0,-25.0,0.0
2022-08-12 00:29:46.020051,0.0,0.0,-25.0,0.0
2022-08-12 00:29:46.120034,0.0,0.0,-25.0,0.0
2022-08-12 00:29:46.382876,0.0,0.0,-25.0,0.0
2022-08-12 00:29:46.419962,0.0,0.0,-25.0,0.0
2022-08-12 00:29:46.520000,0.0,0.0,-25.0,0.0
2022-08-12 00:29:46.619984,0.0,0.0,-25.0,0.0
2022-08-12 00:29:46.719983,0.0,0.0,-25.0,0.0
2022-08-12 00:29:46.819980,0.0,0.0,-25.0,0.0
2022-08-12 00:29:46.920027,0.0,0.0,-25.0,0.0
2022-08-12 00:29:47.020022,0.0,0.0,-25.0,0.0
2022-08-12 00:29:47.120017,0.0,0.0,-25.0,0.0
