horario;tensao_p1(V);tensao_p2(V);tensao_p3(V);tensao_p4(V);corrente_p1p2(A);corrente_p3p4(A);irradiacao(W/m2)
2022-09-08 12:03:34,775753;1,7528019145456204;0,0;1,3018925886253223;0,0;0,30022125581750103;1,9237811856260052;0,0
2022-09-08 12:03:35,945783;1,759717369747166;0,0;1,3087781067913635;0,0;0,2986953536278314;1,9260700389105097;0,0
2022-09-08 12:03:37,095754;1,745354501251648;0,0;1,3124856934961546;0,0;0,283436331731135;1,983291371023121;0,0
2022-09-08 12:03:38,215794;1,7421627526970884;0,0;1,302422243868864;0,0;0,26436255436026457;1,9604028381780765;0,0
2022-09-08 12:03:39,345815;1,7581214954698863;0,0;1,315133969713863;0,0;0,26359960326542975;1,9604028381780765;0,0
2022-09-08 12:03:40,465858;1,7490782078986342;0,0;1,3061298305736553;0,0;0,30098420691233585;1,9253070878156748;0,0
2022-09-08 12:03:41,615766;1,7586534535623128;0,0;1,3199008669057375;0,0;0,30098420691233585;1,92454413672084;0,0
2022-09-08 12:03:42,745694;1,7512060402683405;0,0;1,3331422479942785;0,0;0,2979324025329966;1,9253070878156748;0,0
2022-09-08 12:03:43,865776;1,7618452021168725;0,0;1,3029518991124056;0,0;0,2994583047226662;1,9253070878156748;0,0
2022-09-08 12:03:45,015689;1,7528019145456204;0,0;1,3167229354444878;0,0;0,27275501640344757;1,9764248111696077;0,0
2022-09-08 12:03:46,145792;1,7528019145456204;0,0;1,3082484515478219;0,0;0,26359960326542975;1,9604028381780765;0,0
2022-09-08 12:03:47,265736;1,7480142917137809;0,0;1,2981850019205308;0,0;0,21858548867017547;1,9275959411001793;0,0
2022-09-08 12:03:48,415680;1,751737998360767;0,0;1,3124856934961546;0,0;0,30174715800717067;1,92454413672084;0,0
2022-09-08 12:03:49,545699;1,7581214954698863;0,0;1,3315532822636538;0,0;0,2986953536278314;1,9253070878156748;0,0
2022-09-08 12:03:50,665802;1,7554617050077532;0,0;1,3087781067913635;0,0;0,2994583047226662;1,9237811856260052;0,0
2022-09-08 12:03:51,795823;1,757057579285033;0,0;1,3183119011751125;0,0;0,283436331731135;1,9230182345311704;0,0
2022-09-08 12:03:52,925780;1,7490782078986342;0,0;1,2976553466769893;0,0;0,2574959945067512;1,9611657892729113;0,0
2022-09-08 12:03:54,055741;1,7575895373774597;0,0;1,3119560382526132;0,0;0,26359960326542975;1,9596398870832417;0,0
2022-09-08 12:03:55,205791;1,7528019145456204;0,0;1,3204305221492794;0,0;0,2994583047226662;1,9237811856260052;0,0
